tbl;Year;quarter;citymarketid_1;citymarketid_2;city1_id;city2_id;airportid_1;airportid_2;nsmiles;passengers;fare;carrier_lg_id;large_ms;fare_lg;carrier_low_id;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;4;30431;31703;5;68;10431;12197;633;7;28049;2;5873;24578;2;5873;24578;202141043112197AVLHPN;;
Table1a;2021;4;30431;31703;5;68;10431;12391;633;2;26998;2;10000;26998;2;10000;26998;202141043112391AVLISP;;
Table1a;2021;4;30431;31703;5;68;10431;12478;633;18;25687;2;7831;23734;2;7831;23734;202141043112478AVLJFK;;
Table1a;2021;4;30431;31703;5;68;10431;12953;633;55;23636;2;5327;23510;11;1703;17229;202141043112953AVLLGA;;
Table1a;2021;4;30431;32467;5;58;10431;11697;677;283;11723;7;9064;10470;7;9064;10470;202141043111697AVLFLL;;
Table1a;2021;4;30431;32467;5;58;10431;13303;677;29;29213;2;6491;28691;2;6491;28691;202141043113303AVLMIA;;
Table1a;2021;4;30431;33195;5;102;10431;14112;519;181;9373;7;10000;9373;7;10000;9373;202141043114112AVLPIE;;
Table1a;2021;4;30431;33195;5;102;10431;15304;519;41;24305;2;6193;22603;2;6193;22603;202141043115304AVLTPA;;
Table1a;2021;4;30436;30852;104;107;15376;10821;1976;80;30722;2;3978;30553;12;3460;29482;202141537610821TUSBWI;;
Table1a;2021;4;30436;30852;104;107;15376;11278;1976;126;30252;2;6500;30585;12;1193;24486;202141537611278TUSDCA;;
Table1a;2021;4;30436;30852;104;107;15376;12264;1976;54;33308;11;4150;38418;12;2186;24356;202141537612264TUSIAD;;
Table1a;2021;4;30466;30198;77;78;10466;14122;1814;35;8066;7;10000;8066;7;10000;8066;202141046614122AZAPIT;;
Table1a;2021;4;30466;30198;77;78;14107;14122;1814;448;25625;2;5152;24804;2;5152;24804;202141410714122PHXPIT;;
Table1a;2021;4;30466;30559;77;95;14107;14747;1107;3193;17142;3;4331;17723;12;1879;14010;202141410714747PHXSEA;;
Table1a;2021;4;30466;30852;77;107;14107;10821;1999;602;27258;12;8139;27060;6;161;10416;202141410710821PHXBWI;;
Table1a;2021;4;30466;30852;77;107;14107;11278;1999;711;30330;2;7695;32122;12;1108;24312;202141410711278PHXDCA;;
Table1a;2021;4;30466;30852;77;107;14107;12264;1999;398;28874;11;8329;28714;12;705;27211;202141410712264PHXIAD;;
Table1a;2021;4;30466;30928;77;109;10466;12278;870;55;8740;7;10000;8740;7;10000;8740;202141046612278AZAICT;;
Table1a;2021;4;30466;30928;77;109;14107;12278;870;137;19819;12;6971;17713;12;6971;17713;202141410712278PHXICT;;
Table1a;2021;4;30466;31123;77;99;14107;15016;1262;785;22146;12;5819;23358;2;2878;23016;202141410715016PHXSTL;;
Table1a;2021;4;30466;31775;77;96;10466;11775;1081;242;9842;7;10000;9842;7;10000;9842;202141046611775AZAFSD;;
Table1a;2021;4;30466;31775;77;96;14107;11775;1081;137;20585;2;8348;19835;6;254;10053;202141410711775PHXFSD;;
Table1a;2021;4;30466;31884;77;97;10466;11884;1034;21;11043;7;10000;11043;7;10000;11043;202141046611884AZAGEG;;
Table1a;2021;4;30466;31884;77;97;14107;11884;1034;459;21077;12;4429;19787;12;4429;19787;202141410711884PHXGEG;;
Table1a;2021;4;30466;32457;77;90;10466;13796;668;30;9250;7;10000;9250;7;10000;9250;202141046613796AZAOAK;;
Table1a;2021;4;30466;32457;77;90;14107;13796;668;917;14571;12;9726;14630;6;164;7790;202141410713796PHXOAK;;
Table1a;2021;4;30466;32457;77;90;14107;14771;668;1385;14432;2;3288;14333;12;2757;13212;202141410714771PHXSFO;;
Table1a;2021;4;30466;32457;77;90;14107;14831;668;1005;16471;12;6476;15946;12;6476;15946;202141410714831PHXSJC;;
Table1a;2021;4;30466;33192;77;86;14107;14893;647;1181;15594;12;6208;15745;2;3386;15089;202141410714893PHXSMF;;
Table1a;2021;4;30466;33195;77;102;10466;14112;1788;0;19800;7;10000;19800;7;10000;19800;202141046614112AZAPIE;;
Table1a;2021;4;30466;33195;77;102;10466;15304;1788;0;21625;10;10000;21625;10;10000;21625;202141046615304AZATPA;;
Table1a;2021;4;30466;33195;77;102;14107;15304;1788;632;26465;2;5405;26876;12;3376;24536;202141410715304PHXTPA;;
Table1a;2021;4;30466;33214;77;88;14107;14683;843;582;19307;12;5502;18820;12;5502;18820;202141410714683PHXSAT;;
Table1a;2021;4;30466;33570;77;89;14107;14679;304;1151;15156;12;6170;15161;12;6170;15161;202141410714679PHXSAN;;
Table1a;2021;4;30466;34057;77;80;14107;14057;1009;1713;20119;3;3378;20067;12;3028;19038;202141410714057PHXPDX;;
Table1a;2021;4;30466;34314;77;81;10466;14314;477;225;9201;7;10000;9201;7;10000;9201;202141046614314AZAPVU;;
Table1a;2021;4;30466;34314;77;81;14107;14314;477;16;9640;7;10000;9640;7;10000;9640;202141410714314PHXPVU;;
Table1a;2021;4;30466;34492;77;82;14107;14492;1891;427;28041;2;4227;28794;12;3975;26195;202141410714492PHXRDU;;
Table1a;2021;4;30466;34570;77;83;14107;14570;601;476;16221;12;5493;15313;12;5493;15313;202141410714570PHXRNO;;
Table1a;2021;4;30466;34614;77;87;14107;14869;507;1461;15678;5;4068;16903;12;3477;14881;202141410714869PHXSLC;;
Table1a;2021;4;30466;34653;77;105;10466;15370;935;12;7829;7;10000;7829;7;10000;7829;202141046615370AZATUL;;
Table1a;2021;4;30466;34653;77;105;14107;15370;935;223;22313;12;5953;20864;12;5953;20864;202141410715370PHXTUL;;
Table1a;2021;4;30529;30466;38;77;10529;10466;2213;0;38100;10;10000;38100;10;10000;38100;202141052910466BDLAZA;;
Table1a;2021;4;30529;30466;38;77;10529;14107;2213;200;31249;2;3606;31012;12;2407;27303;202141052914107BDLPHX;;
Table1a;2021;4;30529;30852;38;107;10529;10821;326;197;15001;12;10000;15001;12;10000;15001;202141052910821BDLBWI;;
Table1a;2021;4;30529;30852;38;107;10529;11278;326;219;19303;2;9990;19304;2;9990;19304;202141052911278BDLDCA;;
Table1a;2021;4;30529;30852;38;107;10529;12264;326;161;15169;11;9966;15178;11;9966;15178;202141052912264BDLIAD;;
Table1a;2021;4;30529;31453;38;39;10529;12191;1519;36;28020;12;7126;26956;12;7126;26956;202141052912191BDLHOU;;
Table1a;2021;4;30529;31453;38;39;10529;12266;1519;147;29248;11;5483;32073;2;1860;26279;202141052912266BDLIAH;;
Table1a;2021;4;30529;32457;38;90;10529;13796;2625;21;27628;12;9381;27277;12;9381;27277;202141052913796BDLOAK;;
Table1a;2021;4;30529;32457;38;90;10529;14771;2625;259;26639;4;4548;23668;4;4548;23668;202141052914771BDLSFO;;
Table1a;2021;4;30529;32457;38;90;10529;14831;2625;27;32026;12;4130;26707;12;4130;26707;202141052914831BDLSJC;;
Table1a;2021;4;30529;32467;38;58;10529;11697;1194;443;16148;4;7678;16280;9;368;8771;202141052911697BDLFLL;;
Table1a;2021;4;30529;32467;38;58;10529;13303;1194;540;15995;2;5735;17322;9;1085;11455;202141052913303BDLMIA;;
Table1a;2021;4;30529;32575;38;51;10529;10800;2527;11;28238;12;6186;27586;12;6186;27586;202141052910800BDLBUR;;
Table1a;2021;4;30529;32575;38;51;10529;12892;2527;405;25610;4;4015;22071;4;4015;22071;202141052912892BDLLAX;;
Table1a;2021;4;30529;32575;38;51;10529;12954;2527;7;22005;12;7869;20111;12;7869;20111;202141052912954BDLLGB;;
Table1a;2021;4;30529;32575;38;51;10529;13891;2527;25;35082;2;5478;34600;2;5478;34600;202141052913891BDLONT;;
Table1a;2021;4;30529;32575;38;51;10529;14908;2527;52;34638;2;4088;33499;12;1321;30548;202141052914908BDLSNA;;
Table1a;2021;4;30529;33195;38;102;10529;15304;1111;645;17512;12;3980;17616;12;3980;17616;202141052915304BDLTPA;;
Table1a;2021;4;30559;30852;95;107;14747;10821;2335;380;24630;3;5595;25687;12;1172;21922;202141474710821SEABWI;;
Table1a;2021;4;30559;30852;95;107;14747;11278;2335;550;27386;3;7691;27289;6;111;9365;202141474711278SEADCA;;
Table1a;2021;4;30559;30852;95;107;14747;12264;2335;580;25916;11;3868;28068;3;3435;23635;202141474712264SEAIAD;;
Table1a;2021;4;30559;33195;95;102;14747;15304;2520;576;26901;3;5882;26007;3;5882;26007;202141474715304SEATPA;;
Table1a;2021;4;30599;30194;9;25;10599;11259;597;204;17616;12;9660;17292;12;9660;17292;202141059911259BHMDAL;;
Table1a;2021;4;30599;30194;9;25;10599;11298;597;259;21279;2;9336;20557;2;9336;20557;202141059911298BHMDFW;;
Table1a;2021;4;30599;30852;9;107;10599;10821;682;151;17809;12;7478;16227;12;7478;16227;202141059910821BHMBWI;;
Table1a;2021;4;30599;30852;9;107;10599;11278;682;172;23872;2;7495;24619;5;1994;22368;202141059911278BHMDCA;;
Table1a;2021;4;30599;30852;9;107;10599;12264;682;37;21288;5;6042;22237;2;2470;21342;202141059912264BHMIAD;;
Table1a;2021;4;30599;30977;9;19;10599;13232;583;117;17215;12;9201;16544;12;9201;16544;202141059913232BHMMDW;;
Table1a;2021;4;30599;30977;9;19;10599;13930;583;171;19540;11;4940;18583;11;4940;18583;202141059913930BHMORD;;
Table1a;2021;4;30599;31453;9;39;10599;12191;570;113;17207;12;9022;16366;12;9022;16366;202141059912191BHMHOU;;
Table1a;2021;4;30599;31453;9;39;10599;12266;570;169;20730;11;8764;20629;12;270;17792;202141059912266BHMIAH;;
Table1a;2021;4;30599;31703;9;68;10599;11618;902;75;25618;5;4834;26857;2;4356;23528;202141059911618BHMEWR;;
Table1a;2021;4;30599;31703;9;68;10599;12197;902;14;22577;5;6190;24666;2;3413;18744;202141059912197BHMHPN;;
Table1a;2021;4;30599;31703;9;68;10599;12391;902;10;22478;12;8022;21559;12;8022;21559;202141059912391BHMISP;;
Table1a;2021;4;30599;31703;9;68;10599;12478;902;30;23964;2;6204;22008;2;6204;22008;202141059912478BHMJFK;;
Table1a;2021;4;30599;31703;9;68;10599;12953;902;248;25745;5;7342;27655;2;2014;20917;202141059912953BHMLGA;;
Table1a;2021;4;30599;32575;9;51;10599;10800;1815;18;28551;12;6566;26406;12;6566;26406;202141059910800BHMBUR;;
Table1a;2021;4;30599;32575;9;51;10599;12892;1815;122;35894;5;3122;46146;12;2737;26552;202141059912892BHMLAX;;
Table1a;2021;4;30599;32575;9;51;10599;12954;1815;6;27539;12;8947;27109;12;8947;27109;202141059912954BHMLGB;;
Table1a;2021;4;30599;32575;9;51;10599;13891;1815;31;28217;12;4077;23127;12;4077;23127;202141059913891BHMONT;;
Table1a;2021;4;30599;32575;9;51;10599;14908;1815;36;34966;2;3701;34399;12;2776;27653;202141059914908BHMSNA;;
Table1a;2021;4;30599;33195;9;102;10599;15304;459;201;16549;12;7178;14733;12;7178;14733;202141059915304BHMTPA;;
Table1a;2021;4;30615;30466;29;77;11540;14107;347;285;14939;12;6842;14195;12;6842;14195;202141154014107ELPPHX;;
Table1a;2021;4;30615;30852;29;107;11540;10821;1741;82;29840;12;4608;27734;12;4608;27734;202141154010821ELPBWI;;
Table1a;2021;4;30615;30852;29;107;11540;11278;1741;111;29246;2;4593;30070;12;3150;26480;202141154011278ELPDCA;;
Table1a;2021;4;30615;30852;29;107;11540;12264;1741;51;33996;2;4565;28117;2;4565;28117;202141154012264ELPIAD;;
Table1a;2021;4;30615;31453;29;39;11540;12191;677;287;17023;12;9659;16975;12;9659;16975;202141154012191ELPHOU;;
Table1a;2021;4;30615;31453;29;39;11540;12266;677;213;20234;11;8121;20232;11;8121;20232;202141154012266ELPIAH;;
Table1a;2021;4;30615;31703;29;68;11540;11618;1944;72;33400;2;6039;28915;2;6039;28915;202141154011618ELPEWR;;
Table1a;2021;4;30615;31703;29;68;11540;12197;1944;3;33534;5;5172;27867;2;2759;27050;202141154012197ELPHPN;;
Table1a;2021;4;30615;31703;29;68;11540;12391;1944;1;34040;12;6000;38767;2;4000;26950;202141154012391ELPISP;;
Table1a;2021;4;30615;31703;29;68;11540;12478;1944;33;34066;2;6546;31729;2;6546;31729;202141154012478ELPJFK;;
Table1a;2021;4;30615;31703;29;68;11540;12953;1944;134;28846;2;5577;26928;2;5577;26928;202141154012953ELPLGA;;
Table1a;2021;4;30615;32575;29;51;11540;10800;715;28;19174;12;6914;17968;12;6914;17968;202141154010800ELPBUR;;
Table1a;2021;4;30615;32575;29;51;11540;12892;715;453;17751;2;5078;18355;12;4557;16496;202141154012892ELPLAX;;
Table1a;2021;4;30615;32575;29;51;11540;12954;715;21;18033;12;7970;17590;12;7970;17590;202141154012954ELPLGB;;
Table1a;2021;4;30615;32575;29;51;11540;13891;715;55;20497;12;6514;18235;12;6514;18235;202141154013891ELPONT;;
Table1a;2021;4;30615;32575;29;51;11540;14908;715;53;18810;12;6454;17627;12;6454;17627;202141154014908ELPSNA;;
Table1a;2021;4;30627;30466;10;77;10627;10466;1094;167;10409;7;10000;10409;7;10000;10409;202141062710466BISAZA;;
Table1a;2021;4;30627;30466;10;77;10627;14107;1094;38;24843;2;6138;22434;2;6138;22434;202141062714107BISPHX;;
Table1a;2021;4;30647;30194;21;25;10874;11298;1023;16;25141;2;6026;26813;11;3179;25452;202141087411298CAKDFW;;
Table1a;2021;4;30647;30194;21;25;11042;11259;1023;46;22639;12;8821;21889;12;8821;21889;202141104211259CLEDAL;;
Table1a;2021;4;30647;30194;21;25;11042;11298;1023;452;24987;2;8552;25689;9;318;11687;202141104211298CLEDFW;;
Table1a;2021;4;30647;30325;21;26;10874;11292;1224;6;29952;11;6296;34341;2;3333;23444;202141087411292CAKDEN;;
Table1a;2021;4;30647;30325;21;26;11042;11292;1224;593;16616;11;5429;18817;6;2159;9349;202141104211292CLEDEN;;
Table1a;2021;4;30647;30466;21;77;10874;14107;1754;16;27501;11;5594;26606;11;5594;26606;202141087414107CAKPHX;;
Table1a;2021;4;30647;30466;21;77;11042;14107;1754;604;18917;6;3102;9951;6;3102;9951;202141104214107CLEPHX;;
Table1a;2021;4;30647;30693;21;66;10874;10693;448;11;20826;2;6600;20995;11;3400;20497;202141087410693CAKBNA;;
Table1a;2021;4;30647;30693;21;66;11042;10693;448;284;15787;12;8211;15039;12;8211;15039;202141104210693CLEBNA;;
Table1a;2021;4;30647;30852;21;107;10874;11278;314;19;14404;2;10000;14404;2;10000;14404;202141087411278CAKDCA;;
Table1a;2021;4;30647;30852;21;107;10874;12264;314;12;12176;11;10000;12176;11;10000;12176;202141087412264CAKIAD;;
Table1a;2021;4;30647;30852;21;107;11042;10821;314;181;13006;12;9538;12857;12;9538;12857;202141104210821CLEBWI;;
Table1a;2021;4;30647;30852;21;107;11042;11278;314;164;15492;2;9325;15556;11;218;13679;202141104211278CLEDCA;;
Table1a;2021;4;30647;30852;21;107;11042;12264;314;152;14269;11;9885;14203;11;9885;14203;202141104212264CLEIAD;;
Table1a;2021;4;30647;31453;21;39;10874;12191;1106;0;21717;2;10000;21717;2;10000;21717;202141087412191CAKHOU;;
Table1a;2021;4;30647;31453;21;39;10874;12266;1106;14;25499;11;5512;28107;9;1811;13728;202141087412266CAKIAH;;
Table1a;2021;4;30647;31453;21;39;11042;12191;1106;46;21494;12;7258;20904;12;7258;20904;202141104212191CLEHOU;;
Table1a;2021;4;30647;31453;21;39;11042;12266;1106;317;26096;11;7877;27426;9;333;12155;202141104212266CLEIAH;;
Table1a;2021;4;30647;31454;21;72;10874;13204;895;61;13356;9;7174;9285;9;7174;9285;202141087413204CAKMCO;;
Table1a;2021;4;30647;31454;21;72;11042;13204;895;766;14103;11;4384;16585;6;2452;9058;202141104213204CLEMCO;;
Table1a;2021;4;30647;31650;21;61;10874;13487;657;8;18866;11;7162;18272;11;7162;18272;202141087413487CAKMSP;;
Table1a;2021;4;30647;31650;21;61;11042;13487;657;269;23186;5;8001;24529;11;1004;18070;202141104213487CLEMSP;;
Table1a;2021;4;30647;31703;21;68;10874;11618;459;4;22988;11;10000;22988;11;10000;22988;202141087411618CAKEWR;;
Table1a;2022;1;30140;30194;2;25;10140;11259;580;213;17267;12;10000;17267;12;10000;17267;202211014011259ABQDAL;;
Table1a;2021;4;30647;31703;21;68;10874;12197;459;1;20638;2;8750;20257;2;8750;20257;202141087412197CAKHPN;;
Table1a;2021;4;30647;31703;21;68;10874;12391;459;0;14900;2;10000;14900;2;10000;14900;202141087412391CAKISP;;
Table1a;2021;4;30647;31703;21;68;10874;12478;459;0;32198;2;10000;32198;2;10000;32198;202141087412478CAKJFK;;
Table1a;2021;4;30647;31703;21;68;10874;12953;459;5;17344;2;9778;17122;2;9778;17122;202141087412953CAKLGA;;
Table1a;2021;4;30647;31703;21;68;11042;11618;459;497;16851;11;9902;16845;11;9902;16845;202141104211618CLEEWR;;
Table1a;2021;4;30647;31703;21;68;11042;12197;459;3;16847;2;6800;16041;2;6800;16041;202141104212197CLEHPN;;
Table1a;2021;4;30647;31703;21;68;11042;12391;459;7;18776;12;7941;16751;12;7941;16751;202141104212391CLEISP;;
Table1a;2021;4;30647;31703;21;68;11042;12478;459;144;17145;5;4437;18419;2;4021;16405;202141104212478CLEJFK;;
Table1a;2021;4;30647;31703;21;68;11042;12953;459;528;17573;5;4859;19668;2;3872;16367;202141104212953CLELGA;;
Table1a;2021;4;30647;31714;21;32;10874;14635;1025;30;21204;2;4130;26882;9;4058;14850;202141087414635CAKRSW;;
Table1a;2021;4;30647;31714;21;32;11042;14635;1025;512;17105;11;4235;21870;6;2970;10274;202141104214635CLERSW;;
Table1a;2021;4;30647;32211;21;49;10874;12889;1846;16;26558;11;5695;25298;11;5695;25298;202141087412889CAKLAS;;
Table1a;2021;4;30647;32211;21;49;11042;12889;1846;681;17837;6;3168;9990;6;3168;9990;202141104212889CLELAS;;
Table1a;2021;4;30647;32457;21;90;10874;14771;2187;8;34522;11;6197;32826;11;6197;32826;202141087414771CAKSFO;;
Table1a;2021;4;30647;32457;21;90;10874;14831;2187;0;27767;2;6667;32750;11;3333;17800;202141087414831CAKSJC;;
Table1a;2021;4;30647;32457;21;90;11042;13796;2187;32;27054;12;7637;29056;9;1164;13541;202141104213796CLEOAK;;
Table1a;2021;4;30647;32457;21;90;11042;14771;2187;330;33340;11;7998;34653;6;340;11982;202141104214771CLESFO;;
Table1a;2021;4;30647;32457;21;90;11042;14831;2187;36;33156;12;2861;28262;12;2861;28262;202141104214831CLESJC;;
Table1a;2021;4;30647;32467;21;58;10874;11697;1080;14;18075;2;8106;18727;11;1818;15438;202141087411697CAKFLL;;
Table1a;2021;4;30647;32467;21;58;10874;13303;1080;8;19856;2;7971;21447;11;2029;13607;202141087413303CAKMIA;;
Table1a;2021;4;30647;32467;21;58;11042;11697;1080;489;15418;11;5317;17688;9;1475;9614;202141104211697CLEFLL;;
Table1a;2021;4;30647;32467;21;58;11042;13303;1080;300;15748;2;6895;16563;9;1260;10571;202141104213303CLEMIA;;
Table1a;2021;4;30647;32575;21;51;10874;10800;2073;0;30725;2;10000;30725;2;10000;30725;202141087410800CAKBUR;;
Table1a;2021;4;30647;32575;21;51;10874;12892;2073;9;31415;11;5000;29588;11;5000;29588;202141087412892CAKLAX;;
Table1a;2021;4;30647;32575;21;51;10874;12954;2073;0;46467;2;10000;46467;2;10000;46467;202141087412954CAKLGB;;
Table1a;2021;4;30647;32575;21;51;10874;13891;2073;1;31445;2;8182;29689;2;8182;29689;202141087413891CAKONT;;
Table1a;2021;4;30647;32575;21;51;10874;14908;2073;4;42287;11;9231;43831;2;513;20200;202141087414908CAKSNA;;
Table1a;2021;4;30647;32575;21;51;11042;10800;2073;22;29422;12;4783;26101;12;4783;26101;202141104210800CLEBUR;;
Table1a;2021;4;30647;32575;21;51;11042;12892;2073;631;24651;11;5285;27509;9;2388;14124;202141104212892CLELAX;;
Table1a;2021;4;30647;32575;21;51;11042;12954;2073;11;19461;12;7573;17347;12;7573;17347;202141104212954CLELGB;;
Table1a;2021;4;30647;32575;21;51;11042;13891;2073;43;29180;2;3460;31937;6;1212;10336;202141104213891CLEONT;;
Table1a;2021;4;30647;32575;21;51;11042;14908;2073;78;29447;11;3566;30723;12;1566;26676;202141104214908CLESNA;;
Table1a;2021;4;30647;33195;21;102;10874;15304;927;55;13432;8;3564;10738;9;2990;8700;202141087415304CAKTPA;;
Table1a;2021;4;30647;33195;21;102;11042;15304;927;458;13008;6;3043;8959;6;3043;8959;202141104215304CLETPA;;
Table1a;2021;4;30647;33570;21;89;10874;14679;2045;9;34011;11;6353;33387;11;6353;33387;202141087414679CAKSAN;;
Table1a;2021;4;30647;33570;21;89;11042;14679;2045;180;28534;11;2830;30121;12;2128;27596;202141104214679CLESAN;;
Table1a;2021;4;30647;34100;21;76;10874;14100;363;7;18151;2;8182;18045;2;8182;18045;202141087414100CAKPHL;;
Table1a;2021;4;30647;34100;21;76;11042;14100;363;183;21439;2;8719;22236;11;813;14764;202141104214100CLEPHL;;
Table1a;2021;4;30693;30466;66;77;10693;14107;1449;801;24558;12;6975;24161;12;6975;24161;202141069314107BNAPHX;;
Table1a;2021;4;30693;30852;66;107;10693;10821;587;539;17739;12;9192;17573;12;9192;17573;202141069310821BNABWI;;
Table1a;2021;4;30693;30852;66;107;10693;11278;587;790;15589;12;5533;13885;12;5533;13885;202141069311278BNADCA;;
Table1a;2021;4;30693;30852;66;107;10693;12264;587;222;18292;11;8893;18265;12;392;17305;202141069312264BNAIAD;;
Table1a;2021;4;30693;31703;66;68;10693;11618;803;872;14937;11;9023;15136;9;647;8629;202141069311618BNAEWR;;
Table1a;2021;4;30693;31703;66;68;10693;12197;803;11;21810;5;5048;24694;2;4571;19056;202141069312197BNAHPN;;
Table1a;2021;4;30693;31703;66;68;10693;12391;803;93;16388;12;9825;16275;12;9825;16275;202141069312391BNAISP;;
Table1a;2021;4;30693;31703;66;68;10693;12478;803;341;15973;5;4723;17577;4;3246;13956;202141069312478BNAJFK;;
Table1a;2021;4;30693;31703;66;68;10693;12953;803;1231;15598;5;3388;17526;12;3114;14626;202141069312953BNALGA;;
Table1a;2021;4;30693;32457;66;90;10693;13796;1969;221;26852;12;9252;27162;9;231;10466;202141069313796BNAOAK;;
Table1a;2021;4;30693;32457;66;90;10693;14771;1969;323;29061;11;6760;29425;2;1035;29195;202141069314771BNASFO;;
Table1a;2021;4;30693;32457;66;90;10693;14831;1969;166;26775;12;7295;25326;3;328;25214;202141069314831BNASJC;;
Table1a;2021;4;30693;33195;66;102;10693;14112;612;56;8859;7;10000;8859;7;10000;8859;202141069314112BNAPIE;;
Table1a;2021;4;30693;33195;66;102;10693;15304;612;727;16596;12;7501;15965;12;7501;15965;202141069315304BNATPA;;
Table1a;2021;4;30693;33667;66;69;10693;13931;585;177;17047;12;6347;15718;12;6347;15718;202141069313931BNAORF;;
Table1a;2021;4;30693;33667;66;69;10693;14098;585;7;24492;2;10000;24492;2;10000;24492;202141069314098BNAPHF;;
Table1a;2021;4;30713;30194;11;25;10713;11259;1282;30;24909;12;8773;25507;3;1155;20399;202141071311259BOIDAL;;
Table1a;2021;4;30713;30194;11;25;10713;11298;1282;180;26379;2;6785;26657;3;1505;22680;202141071311298BOIDFW;;
Table1a;2021;4;30713;30466;11;77;10713;10466;749;37;10609;7;10000;10609;7;10000;10609;202141071310466BOIAZA;;
Table1a;2021;4;30713;30466;11;77;10713;14107;749;517;16381;12;4681;15695;12;4681;15695;202141071314107BOIPHX;;
Table1a;2021;4;30713;32457;11;90;10713;13796;523;217;14618;12;9685;14546;12;9685;14546;202141071313796BOIOAK;;
Table1a;2021;4;30713;32457;11;90;10713;14771;523;247;15002;11;5198;16404;3;4625;13269;202141071314771BOISFO;;
Table1a;2021;4;30713;32457;11;90;10713;14831;523;178;15112;3;5009;15296;12;4545;14594;202141071314831BOISJC;;
Table1a;2021;4;30713;32575;11;51;10713;10800;688;77;16870;12;8366;16095;12;8366;16095;202141071310800BOIBUR;;
Table1a;2021;4;30713;32575;11;51;10713;12892;688;544;16718;3;4367;16174;3;4367;16174;202141071312892BOILAX;;
Table1a;2021;4;30713;32575;11;51;10713;12954;688;53;13909;12;8061;12633;12;8061;12633;202141071312954BOILGB;;
Table1a;2021;4;30713;32575;11;51;10713;13891;688;104;18503;12;6593;16945;12;6593;16945;202141071313891BOIONT;;
Table1a;2021;4;30713;32575;11;51;10713;14908;688;220;17366;12;4856;18135;7;1960;11338;202141071314908BOISNA;;
Table1a;2021;4;30721;30194;12;25;10721;11259;1562;58;21757;12;8673;21397;12;8673;21397;202141072111259BOSDAL;;
Table1a;2021;4;30721;30194;12;25;10721;11298;1562;1591;21205;2;6725;22747;4;1346;17356;202141072111298BOSDFW;;
Table1a;2021;4;30721;30194;12;25;13296;11259;1562;22;25162;12;10000;25162;12;10000;25162;202141329611259MHTDAL;;
Table1a;2021;4;30721;30194;12;25;13296;11298;1562;22;28399;2;8841;29464;9;145;6467;202141329611298MHTDFW;;
Table1a;2021;4;30721;30194;12;25;14307;11259;1562;33;24474;12;9412;24021;12;9412;24021;202141430711259PVDDAL;;
Table1a;2021;4;30721;30194;12;25;14307;11298;1562;60;27568;2;6849;29413;11;1184;22920;202141430711298PVDDFW;;
Table1a;2021;4;30721;30198;12;78;10721;14122;496;576;17350;5;5493;17243;5;5493;17243;202141072114122BOSPIT;;
Table1a;2021;4;30721;30198;12;78;13296;14122;496;21;21018;2;6526;21509;12;2368;17578;202141329614122MHTPIT;;
Table1a;2021;4;30721;30198;12;78;14307;14122;496;87;13032;8;6144;10792;8;6144;10792;202141430714122PVDPIT;;
Table1a;2021;4;30721;30325;12;26;10721;11292;1754;1548;26408;11;5778;27492;4;1786;23388;202141072111292BOSDEN;;
Table1a;2021;4;30721;30325;12;26;13296;11292;1754;45;27322;12;6947;25165;12;6947;25165;202141329611292MHTDEN;;
Table1a;2021;4;30721;30325;12;26;14307;11292;1754;81;27279;12;3674;27662;2;2517;24861;202141430711292PVDDEN;;
Table1a;2021;4;30721;30466;12;77;10721;14107;2300;1101;30510;2;5839;31665;4;2717;26548;202141072114107BOSPHX;;
Table1a;2021;4;30721;30466;12;77;13296;14107;2300;45;30882;12;5839;29729;12;5839;29729;202141329614107MHTPHX;;
Table1a;2021;4;30721;30466;12;77;14307;14107;2300;84;32282;2;4227;33145;12;2899;29183;202141430714107PVDPHX;;
Table1a;2021;4;30721;30559;12;95;10721;14747;2496;1087;26658;3;4095;25395;3;4095;25395;202141072114747BOSSEA;;
Table1a;2021;4;30721;30559;12;95;13296;14747;2496;10;31499;2;6129;32712;12;1935;18583;202141329614747MHTSEA;;
Table1a;2021;4;30721;30559;12;95;14307;14747;2496;38;29169;5;3920;29751;11;3352;28125;202141430714747PVDSEA;;
Table1a;2021;4;30721;30647;12;21;10721;10874;563;6;17119;2;6111;18176;11;3889;15457;202141072110874BOSCAK;;
Table1a;2021;4;30721;30647;12;21;10721;11042;563;556;14809;5;5080;14667;5;5080;14667;202141072111042BOSCLE;;
Table1a;2021;4;30721;30647;12;21;13296;10874;563;2;21031;2;7500;24383;11;2500;10975;202141329610874MHTCAK;;
Table1a;2021;4;30721;30647;12;21;13296;11042;563;14;17636;12;3571;16578;11;3254;14739;202141329611042MHTCLE;;
Table1a;2021;4;30721;30647;12;21;14307;10874;563;2;20774;2;7895;20960;11;2105;20075;202141430710874PVDCAK;;
Table1a;2021;4;30721;30647;12;21;14307;11042;563;26;18221;11;4684;17797;12;1603;16917;202141430711042PVDCLE;;
Table1a;2021;4;30721;30693;12;66;10721;10693;942;965;19868;5;3143;22023;2;1032;18276;202141072110693BOSBNA;;
Table1a;2021;4;30721;30693;12;66;13296;10693;942;38;22657;12;5000;21893;12;5000;21893;202141329610693MHTBNA;;
Table1a;2021;4;30721;30693;12;66;14307;10693;942;82;21637;12;3773;20510;11;1332;17890;202141430710693PVDBNA;;
